3.105204392967371536e-06,3.105204389804575499e-06,3.105204391885360638e-06,3.105204397880495938e-06,3.105204391416349601e-06,1.974864235393406983e-02,3.105204397264873662e-06,3.105204388629659062e-06,3.105204392629306711e-06,3.105204392410444409e-06,5.939963799436699665e-02,1.938758102151368623e-01,4.399745302564081473e-02,3.105204395932962210e-06,3.105204393974303975e-06,6.396787134874858116e-02,4.570110865100639463e-01,1.619591308950061037e-01,3.105204395559433809e-06,3.105204382243690478e-06
2.377618493001137229e-02,2.391314801252279964e-06,1.913437595433015725e-01,4.420736076719382346e-02,2.499914253867531119e-02,2.391314803902983175e-06,1.979965572820988756e-02,2.391314802432983753e-06,1.273954994267150753e-01,3.238548109154716637e-02,2.391314801433115569e-06,2.221713659316621250e-02,4.945983265963387748e-02,1.430202605875589839e-01,2.013556423067825243e-02,4.436392218305750673e-02,2.332238699852988151e-01,2.391314801839081097e-06,2.365798184613968763e-02,2.391314801434061281e-06
8.677994517083185922e-07,8.677994521537251500e-07,8.677994508171154178e-07,8.677994507703743399e-07,8.677994503005976912e-07,8.677994512161564509e-07,8.677994493076554837e-07,8.677994528195502213e-07,8.677994509501172724e-07,8.677994504213190503e-07,8.677994506321566682e-07,8.677994490025479693e-07,8.677994515516945770e-07,8.677994513712943469e-07,1.320531593284343837e-02,8.677994518088748497e-07,8.677994517432184672e-07,8.677994518724781302e-07,9.867790636770361612e-01,8.677994519717486975e-07
2.729334589080466555e-01,7.234843174725896943e-06,7.234843163590202119e-06,4.165633132247033299e-02,7.234843175282279852e-06,7.234843185392659081e-06,7.234843168523917468e-06,1.146139602104719601e-01,1.617261277576753642e-01,3.570286911217546849e-02,7.234843164744408177e-06,3.031919951187507858e-02,7.234843164697856940e-06,7.234843162310827462e-06,2.769591798092668755e-01,5.895527436972170660e-02,7.234843174891513060e-06,7.054015723404648969e-03,7.234843188152530439e-06,7.234843169592766321e-06
2.065814421412979010e-02,2.320604498692305506e-01,8.810936327983585892e-02,1.438310881083722681e-06,3.496507682912737905e-03,1.438310878089151199e-06,1.438310880990480871e-06,3.002559399020366532e-02,1.703725553210216070e-01,1.999912160020685462e-02,1.320641650950872825e-01,1.438310880319517910e-06,1.451466232932139720e-03,2.650911253604364970e-01,3.665856255607560787e-02,1.438310882789931217e-06,1.438310882767804599e-06,1.438310880247824618e-06,1.438310881268305772e-06,1.438310879566071939e-06
3.755310540110844142e-02,2.034256932784881687e-06,3.453869927914288845e-02,3.673847049463612596e-02,3.930249611464318765e-04,1.452509101157183589e-03,1.312613979741147040e-02,2.008196035369543518e-03,2.917026912411497391e-02,2.034256933376872590e-06,8.034411578428727330e-01,1.913674892215940990e-02,2.034256935620752653e-06,2.034256934084109949e-06,2.034256927169587301e-06,2.219080791097179789e-02,2.345970744555213013e-04,2.034256932993526231e-06,2.034256926132485666e-06,2.034256931189895777e-06
7.805913929278983332e-07,7.805913944312255370e-07,7.805913920372996227e-07,7.805913929349008604e-07,7.805913946266592254e-07,7.805913941113975428e-07,1.819078642388794187e-01,4.281627613573350810e-02,7.805913919209264014e-07,1.071310606282786515e-01,7.805913926202651782e-07,7.805913896883546520e-07,2.606792640597120347e-01,3.766119015380783169e-02,1.238695176844849255e-01,1.273976185683123874e-01,7.805913922885739582e-07,1.012585860176808822e-01,8.476550619001736817e-04,1.642316153728240816e-02
1.690960173398330837e-06,1.690960166688683012e-06,1.690960162871067190e-06,2.917201239754142056e-02,1.690960163317060742e-06,5.150883210691035996e-02,1.062406266219711182e-01,5.069554018373673143e-01,1.690960164546876984e-06,5.309465975688225717e-03,1.690960166967968198e-06,1.690960164502112987e-06,1.690960166217468419e-06,1.690960164863138122e-06,1.690960168553084903e-06,1.771173322078200066e-02,1.652532648080188016e-01,1.119248470340086093e-01,5.905215435883724197e-03,1.690960166391805799e-06
3.839254515508684629e-02,6.416848847605138095e-06,6.416837940676459256e-06,2.923607430463710105e-02,6.416837915509170688e-06,6.416837922359023641e-06,1.413875479304765696e-02,6.416837935058497140e-06,2.264071134978644893e-03,6.814283605245810560e-02,1.770519628735325868e-01,1.558808376715798139e-01,6.416837928673465375e-06,1.915634926902480811e-03,6.416837940521131201e-06,6.416837923465992365e-06,3.428304045348398166e-01,1.675799885374816833e-01,2.509138463205654989e-03,6.416837895776359959e-06
3.148614688126119879e-05,3.148614678752299664e-05,3.148614692481469104e-05,4.257277659407578407e-01,3.148614689989720435e-05,3.148614665210909297e-05,7.366235398890207120e-02,1.444032102774447934e-01,3.148614688995657476e-05,3.148614681395579140e-05,3.148614678082155657e-05,3.148614672687564768e-05,1.223201587237207483e-01,3.455903556429297530e-02,1.988866694497489762e-01,3.148614664948380583e-05,3.148614683943503712e-05,3.148614667100792269e-05,3.148614681478494856e-05,3.148614680062816165e-05
1.568676698879048968e-06,1.568676700644779779e-06,1.568676701056616727e-06,2.439392154802569879e-01,1.318916308931467607e-01,1.568676698908016224e-06,1.918349939744936616e-01,6.529130983612867548e-03,1.568676700554025916e-06,1.458669123855264871e-01,3.383367938545711173e-03,1.568676699159590727e-06,1.446637708596639760e-01,6.316964638779858088e-02,4.792091388073635785e-03,1.568676696493413918e-06,2.734039380689315749e-02,7.810847074734558054e-03,6.880763025336815138e-04,2.807894178782416317e-02
7.452214123975842153e-02,1.046178333641415808e-06,1.046178334522405883e-06,4.325094899504585561e-02,6.909690000260938639e-04,1.046178335856100975e-06,1.937896168542664263e-02,3.119985195374258002e-01,1.046178333839952072e-06,8.964653025122464383e-03,1.046178333886780289e-06,1.046178334338738435e-06,4.065048742978175089e-02,4.174373473624930914e-02,4.315207395692993164e-01,3.311077391354908493e-03,1.046178334439159273e-06,1.046178335863893042e-06,2.395835178549885272e-02,1.046178334262880705e-06
1.491691314388870802e-06,1.631091376021907846e-02,8.011750155465902079e-02,1.491691313064432721e-06,4.086331191375322525e-01,7.255075256939834405e-02,1.491691316723140715e-06,1.491691315228798625e-06,7.486204376576420516e-02,2.627989644936722254e-04,2.878427584565023539e-02,2.719398241820981110e-01,1.947962728111655002e-05,1.625577523795368893e-05,1.491691315351342481e-06,1.491691313815127953e-06,3.008125320793152147e-02,1.491691315463484138e-06,1.491691317953392120e-06,1.640984807921251967e-02
2.893183730271898160e-06,2.893183728004990659e-06,2.893183724266356637e-06,2.893183723637712077e-06,2.893183724847431827e-06,8.875676009543455314e-02,2.893183716464392064e-06,2.893183728562593719e-06,7.204597502598102110e-02,2.893183728833475279e-06,2.893183722705138543e-06,2.893183721969288834e-06,2.893183722703096770e-06,2.893183724399113805e-06,3.214730854950770822e-01,2.893183728771708366e-06,9.729782333468671440e-02,5.260394156612711869e-02,2.893183728837075593e-06,3.677819099105392731e-01
1.664572208706804196e-02,7.238839939127849656e-03,3.213857517182394652e-02,3.836212005857749657e-02,1.903746616914220015e-06,1.565382504355871951e-01,9.741841542977867918e-02,1.903746618442312980e-06,5.839177376307072608e-04,1.539855262111253838e-03,1.903746617490037671e-06,2.514896803370212167e-02,1.927172064399109569e-02,7.731892849820447278e-03,1.903746619262248496e-06,2.199132743896597963e-02,5.093504949044155294e-01,1.903746618793384419e-06,2.616370276135304013e-02,3.986667851295577075e-02
1.400874188230489537e-01,1.595402374836585868e-01,2.233624982913615217e-04,5.204538481860288204e-06,5.204538474928408580e-06,5.204538474407440965e-06,6.703522198526384521e-03,1.579609793994068978e-02,2.658825489184315494e-01,1.357722101845558645e-02,7.653281831206629193e-02,5.204538480943904434e-06,5.204538471860241792e-06,3.164531961412195282e-01,3.410516670397779979e-03,5.204538479414494121e-06,1.746219149673927358e-03,5.204538483756011467e-06,5.204538489486531557e-06,5.204538452592008306e-06
2.231445582042617935e-06,6.421775244587328568e-02,4.399149597402288170e-01,2.231445576566064581e-06,2.231445580281494136e-06,2.231445575768207402e-06,2.231445574017277221e-06,2.231445572263683968e-06,2.860834251942502848e-01,2.231445582758080407e-06,2.231445579221259608e-06,2.231445578885247990e-06,2.231445582483133089e-06,2.627731276486970982e-02,2.231445575618138151e-06,1.126506708056689426e-01,4.482069248429691732e-04,1.577785608915458979e-02,2.231445581648159350e-06,5.460303868816951400e-02
3.388318569810722797e-02,2.831096836059178642e-06,3.122712205711404912e-02,2.695767702822073342e-01,2.831096833301863629e-06,2.831096833778835505e-06,2.831096834367796995e-06,1.552560541999700172e-01,1.815443777304530937e-01,1.825914022353273408e-03,2.819212995080545934e-03,2.831096836696250756e-06,2.831096831046695158e-06,2.831096830583566342e-06,2.684405476311756411e-01,2.831096834050981685e-06,2.589141371111478712e-02,2.800781853568077434e-02,1.502103265238072683e-03,2.831096835258392847e-06
1.439390123443927416e-02,1.708952408505176324e-01,5.589715052941730383e-06,4.307127837922278268e-02,5.589715059158271201e-06,5.589715060238869248e-06,5.589715036254517248e-06,5.589715057061985782e-06,1.235658178880488234e-01,5.589715060132210860e-06,3.949064241331718544e-02,3.492995430417709102e-01,1.224527580638120616e-01,2.478163518658849443e-02,1.097055250304727753e-01,5.589715056619959945e-06,5.589715044938860606e-06,5.589715049391759397e-06,2.287760761275788729e-03,5.589715057665541650e-06
3.533568961841457832e-05,6.956526390739792287e-02,4.622834038243728849e-01,3.533568967930103452e-05,3.533568969270783813e-05,3.533568948757021412e-05,3.533568983833261555e-05,3.533568950707093189e-05,3.533568990613773851e-05,3.533568985997939633e-05,3.533568982847317238e-05,4.675506255434097591e-01,3.533568964037304689e-05,3.533568975448333333e-05,3.533568948895278873e-05,3.533568982411633305e-05,3.533568980917108722e-05,3.533568957500670798e-05,3.533568943835192815e-05,3.533568987092236405e-05
3.568879460205513347e-06,3.568879459595584403e-06,3.568879451890874035e-06,3.568879451565340216e-06,3.568879453693172953e-06,8.792042983431938227e-03,3.568879450293010331e-06,3.568879454015129329e-06,1.953295740368073685e-01,3.568879459713352476e-06,3.568879447336530344e-06,6.880604203662600282e-01,4.786765573669518603e-02,1.156452966244449383e-02,3.568879458042063297e-06,3.200671243474285943e-02,8.679477108397675930e-03,4.010491106939619195e-03,3.568879461156938446e-06,3.649838890273493681e-03
3.131458698615232110e-06,3.131458703889178147e-06,4.262383659276500376e-03,2.382924779573811561e-03,3.131458708583918397e-06,3.131458700636955336e-06,1.930458612421097255e-03,3.131458700950332962e-06,1.795736983821455759e-02,3.131458702788014987e-06,7.616106405486063047e-02,3.335542337589331718e-01,3.712749834302725427e-02,3.131458709114571409e-06,3.131458702047900891e-06,3.131458702836633831e-06,4.043867124832971616e-01,9.045627535041075862e-02,1.379787334045664594e-02,1.795502265119885976e-02
3.819417995256405731e-06,3.819417984530812073e-06,3.819418015757977634e-06,9.048918810481287531e-03,3.819418006489656728e-06,3.819418007403983902e-06,3.819417999808053317e-06,3.819417989634034809e-06,3.360693004839225909e-03,3.819417991645911700e-06,3.819417980285116176e-06,3.819418002472006664e-06,4.306484519381634929e-02,3.819417995904589224e-06,1.314249955631191687e-02,3.906352972998308748e-01,3.819418012064460821e-06,3.819417998163180555e-06,6.231282689874010489e-02,4.783852668020008858e-01
2.378460715173965404e-06,6.250717208494677504e-03,2.378460717217541657e-06,1.221225696449293602e-01,2.378460717343625052e-06,2.597260636560512741e-03,2.031751748772735525e-02,6.162656088599086264e-03,4.096533906661957158e-01,5.051895354516650755e-02,2.745504468328012482e-02,9.505842344934643806e-02,1.507050138353309074e-03,2.378460716718688802e-06,6.832440368600065095e-02,3.799377200550310696e-02,1.132301685774780714e-01,2.378460717761910674e-06,2.045735297340673872e-02,1.833882690537409765e-02
3.360892730229018198e-06,1.695297258602146140e-01,1.321448806943725839e-03,3.360892734200567647e-06,3.360892732437297890e-06,3.360892726672262055e-06,3.360892728225084358e-06,7.931694674750333629e-02,3.309466436031597847e-01,3.360892732986220556e-06,2.247474537966326624e-01,3.360892728181441833e-06,3.360892730611713613e-06,1.448152965045281190e-05,5.409141892782223099e-02,7.700130184058201488e-02,3.633530128793856923e-02,1.248602779964465542e-03,3.360892737715462151e-06,2.541642678500690214e-02
3.698224924408653042e-05,5.749852749214472147e-02,3.698224929983409193e-05,3.698224945488406246e-05,3.698224932477114848e-05,3.698224930897661320e-05,3.698224927784109830e-05,2.567091643770512133e-01,8.522371852686515259e-02,4.883479516297679207e-02,3.698224940719052389e-05,3.698224941205881526e-05,3.698224928300331010e-05,3.698224937355160650e-05,5.283940342788663314e-01,3.698224928996497225e-05,3.698224949020417762e-05,1.327443945751378973e-02,3.698224941248709545e-05,9.584551463003266117e-03
1.011736157999220970e-05,2.491385327343589029e-01,1.011736159111002366e-05,1.011736156097447689e-05,1.011736162804603543e-05,1.011736158053478682e-05,2.210331406636534546e-01,5.016721092545916444e-02,1.011736163402026892e-05,2.825506683590943702e-01,1.885395114283977269e-01,1.011736159511773295e-05,1.011736161943610816e-05,8.429292826737402183e-03,1.011736156325702062e-05,1.011736159210237528e-05,1.011736161779745685e-05,1.011736163702379863e-05,1.011736154028294091e-05,1.011736155912632046e-05
3.927729872875735127e-06,3.927729849401931389e-06,3.927729868796387184e-06,7.251721710834872769e-02,4.634229835702911166e-02,2.497259132125511510e-02,5.597668717876986832e-01,2.345942349735527510e-02,3.927729863401230308e-06,3.927729860142066061e-06,3.927729860209899001e-06,3.424886350666783187e-03,3.927729866821905103e-06,3.927729857325487541e-06,5.812520972335106367e-03,3.319715512552093295e-02,3.971351148152224557e-06,3.927729865539593782e-06,3.927729860906609011e-06,2.304637868300166148e-01
4.613893257406385950e-02,1.213003423251149651e-05,1.213003417536709465e-05,1.213003414915133007e-05,1.213003421404286805e-05,1.213003418927784560e-05,1.213003417940492104e-05,7.055674088483261663e-02,1.213003422728364473e-05,3.829117086368391543e-01,1.213003418703817359e-05,1.213003419010462090e-05,1.213003418220557111e-05,1.213003419821648603e-05,3.860615087016667779e-01,1.213003419497850439e-05,1.213003418993301033e-05,1.124021228469420514e-01,1.213003417551234048e-05,1.759165876970568247e-03
4.997001916185616617e-06,4.596284731822823932e-01,4.997001912501168986e-06,4.997001907894135610e-06,4.997001923610471957e-06,4.997001900036974135e-06,3.331150961429978075e-02,3.360274165543928465e-02,4.997001925913905212e-06,4.403446397989066452e-01,1.063953950657366317e-02,3.298034533446814968e-03,4.997001918295640910e-06,1.490414717057526005e-02,1.544391691332911267e-03,2.671555826128682327e-03,4.997001903606153287e-06,4.997001886337135244e-06,4.997001925290731215e-06,4.997001895052247074e-06
2.856326832369242418e-06,2.856326830600368267e-06,8.338808220313079222e-02,2.856326832518333346e-06,1.329939501403097357e-01,2.184056020874962645e-01,6.488388162809591297e-02,1.863347087931684770e-02,8.895920307049812528e-03,2.856326828318530117e-06,2.856326833256651732e-06,2.478496076646979629e-01,2.856326830537821237e-06,2.856326827524009401e-06,9.003149037912591690e-03,8.700015706812452496e-03,2.025438006904483057e-01,2.856326831490379666e-06,4.676812713249522621e-03,2.856326833198806158e-06
4.068348320438549724e-05,4.068348336512727845e-05,3.583644384833764018e-01,9.499017724110132843e-02,3.734115250532593078e-01,4.068348328303379388e-05,4.068348348201379329e-05,4.068348325562626071e-05,4.068348331311766655e-05,1.096185662418986718e-02,4.068348326005645987e-05,4.068348331309467469e-05,4.068348342209565839e-05,2.571204955349440727e-02,4.068348328245568373e-05,4.068348332946988155e-05,1.359903842779108252e-01,4.068348360538495521e-05,4.068348340795792633e-05,4.068348314408125761e-05
2.937180924403258106e-02,9.712509919925588324e-07,9.712509877287385480e-07,9.712509854171932582e-07,9.712509867027688318e-07,9.712509878565566668e-07,9.712509853480800284e-07,4.512136452241720559e-03,9.712509895568014549e-07,3.771494567534506848e-01,9.712509874926037618e-07,9.712509847660328684e-07,9.712509883894469050e-07,9.712509906988170141e-07,2.080344925997936467e-01,9.712509887130833711e-07,9.712509868075997470e-07,3.536202743660147862e-01,9.712509898476613458e-07,2.729823307063536375e-02
4.730369050668766202e-06,4.730369083114628368e-06,4.730369075639531268e-06,4.730369049216920390e-06,4.730369066908825562e-06,4.730369071675303572e-06,7.742765231583009777e-02,8.897754163544203676e-01,4.730369072577563915e-06,3.271651505552097133e-02,4.730369078505545172e-06,4.730369088262731991e-06,4.730369075212567370e-06,4.730369084117484884e-06,4.730369062069042778e-06,4.730369084955725629e-06,4.730369090072743143e-06,4.730369069579288357e-06,4.730369053560352878e-06,4.730369072451009569e-06
8.926977443308665427e-06,8.926977475425010601e-06,8.926977502082607900e-06,8.926977457259885909e-06,8.926977461074117622e-06,8.926977471143951925e-06,8.926977462704517133e-06,8.926977429033575121e-06,8.926977456077639673e-06,8.926977452519872596e-06,3.121578706157896455e-01,6.876814437900325983e-01,8.926977461450647484e-06,8.926977459250138897e-06,8.926977418945688852e-06,8.926977468889240005e-06,8.926977493017007389e-06,8.926977419332830343e-06,8.926977439422407114e-06,8.926977406656121702e-06
7.332453607331937440e-06,7.332453611843375525e-06,7.332453613079227935e-06,7.332453613370728395e-06,7.332453611751160742e-06,7.038231644935842406e-04,7.332453597569207638e-06,7.873790138458621607e-03,7.332453600601150214e-06,7.332453587141131761e-06,7.332453594230078399e-06,7.332453607128590241e-06,7.332453609911098554e-06,7.332453613468094832e-06,3.161433674065161070e-01,7.332453604413498126e-06,5.000661858416493265e-03,7.332453588936581570e-06,6.701683706280534558e-01,7.332453600976362940e-06
7.929337601267063759e-03,1.542877406821613895e-01,7.777463095113849867e-02,4.205455520672517211e-02,2.081020055807420166e-01,3.274608752450693887e-06,5.725959273269111416e-02,7.997430538183548931e-02,4.055885715551730024e-04,3.274608756911029204e-06,1.700139511182884866e-01,3.274608750093072546e-06,3.274608761450989005e-06,3.861570566875077715e-02,1.357873790136940872e-01,3.274608753752239208e-06,2.776901062110597937e-02,3.274608756834249902e-06,3.274608759256086505e-06,3.274608754056195288e-06
4.579233656930196267e-02,1.210067793784823313e-05,1.210067792382456084e-05,1.210067791984717872e-05,1.210067790981747176e-05,1.210067792473760815e-05,1.210067794216479265e-05,2.022262421087941964e-01,1.875069781961528209e-02,5.306016608970042236e-01,1.210067795192814672e-05,1.210067794509756461e-05,1.210067794750343973e-05,1.106970083161250111e-02,1.440052480617882713e-01,5.754687646386657390e-03,1.210067792663815696e-05,3.595889163105527725e-02,5.707426977186729790e-03,1.210067792572412370e-05
1.139197974792689333e-01,3.917574331908646694e-06,1.587833309242761212e-02,1.419750101275308041e-01,3.917574334606813396e-06,1.258496361920563751e-02,4.465840615623470171e-03,3.917574335596172442e-06,3.917574331130682507e-06,3.917574331303635624e-06,3.917574331646221487e-06,7.084570257194123741e-03,1.754294433548862818e-04,2.539373712550704464e-04,4.788636837104983529e-02,8.703703535057527932e-03,4.387290556733023468e-04,4.537447338801091634e-01,1.306778881502588998e-03,1.915582988247509222e-01
3.858620237176283045e-06,3.858620251333084353e-06,3.858620250194163005e-06,3.858620244704508593e-06,9.017357736934838996e-01,4.029986792931744555e-02,3.858620236348366785e-06,3.858620236601583049e-06,3.858620250243870287e-06,3.858620246631812633e-06,3.858620239285684769e-06,4.073603899813572210e-02,1.380864783044921489e-02,3.361792244915736295e-03,3.858620253450681121e-06,3.858620254833043973e-06,3.858620250987312799e-06,3.858620248232455028e-06,3.858620244366099449e-06,3.858620253496680939e-06
2.807260916023938679e-01,7.911365482457712733e-03,4.488181187879476675e-02,9.069091158632806848e-02,2.673989878891148281e-02,2.206628765065419558e-06,2.206628763867168210e-06,1.887746402251163913e-01,1.439626094067459894e-01,8.652414813541408917e-04,2.206628765957180927e-06,2.206628762452747702e-06,2.206628762911692600e-06,6.843988601159500286e-03,1.196315460293680549e-01,2.206628763717463607e-06,8.397602038176264772e-02,3.281114956384074272e-03,1.699313177876884051e-03,2.206628762510411588e-06
1.953162553665442613e-01,1.574972073631524250e-01,4.814173049271490541e-06,4.814173031580143564e-06,4.814173026901139493e-06,4.814173027666641284e-06,4.814173070149733760e-06,1.536703183708952505e-03,4.814173044794994260e-06,4.814173032746262293e-06,2.158967041708682866e-02,1.672858447398216071e-03,4.814173038137184004e-06,4.814173038629508352e-06,6.313885146026984585e-02,4.814173044115925405e-06,4.814173031299173418e-06,2.981777805633532667e-04,4.814173034656850985e-06,5.588925059048062138e-01
5.748976600112403190e-01,7.936508063901998055e-05,7.936508100633710562e-05,3.350130843692762650e-02,1.812737582988587504e-01,9.119726065688475714e-02,1.179395363803589919e-01,7.936508142886405503e-05,7.936508091433946131e-05,7.936508090354830222e-05,7.936508078136759428e-05,7.936508084813715508e-05,7.936508129158634684e-05,7.936508097924174136e-05,7.936508140073593399e-05,7.936508062676556866e-05,7.936508099326820039e-05,7.936508092331250822e-05,7.936508186982150625e-05,7.936508112311862226e-05
4.288416172288214007e-02,2.401191047440200703e-06,3.175763454920489695e-06,1.282895342839412978e-01,2.401191047846191641e-06,4.158717367970116152e-02,2.401191046450683685e-06,6.972089555308826590e-03,1.154252783182695407e-04,2.081967635760953450e-01,1.656992488423586762e-01,2.401191041927357493e-06,7.254691984176160624e-02,3.067179211361916857e-03,2.774249430762842829e-03,7.915842970888316982e-03,1.803062048874466347e-02,1.222167137031926476e-01,2.401191042757298162e-06,1.796888956960009109e-01
2.442957013458802566e-06,1.113989562255650462e-01,9.782041904870256849e-03,8.103306608823267199e-02,7.454024833598206501e-02,4.018388558020250141e-03,2.442957007460067376e-06,2.442957004970800175e-06,3.316201337723278519e-01,2.442957010587288877e-06,8.896166148532617945e-02,5.000712527040847288e-02,4.856162463150360403e-02,1.612913056306504098e-02,2.442957007953582653e-06,4.583021087171510605e-02,7.101351732721028487e-02,6.708679426670621782e-02,2.442957010860670031e-06,2.442957011429935464e-06
5.183061591614618324e-01,2.468710920078043963e-02,1.619695535467810719e-05,1.619695530629557508e-05,1.619695538400444103e-05,1.619695534221170328e-05,1.619695543019311377e-05,1.619695532189467953e-05,9.299581355020049289e-02,1.619695534883356969e-05,3.637517668022611228e-01,1.619695533985332300e-05,1.619695530412787885e-05,1.619695535485920622e-05,1.619695528312568337e-05,1.619695528560317004e-05,1.619695529335830894e-05,1.619695529803357167e-05,1.619695530169799544e-05,1.619695534743391212e-05
6.122092650403131858e-02,1.412497310532602642e-03,1.182256718198442461e-06,1.818426789405748478e-01,1.182256717897299167e-06,1.182256719456738280e-06,1.182256713326270832e-06,1.182256716032331246e-06,4.471568144025704107e-03,2.833467648107226150e-02,1.182256716704205403e-06,1.182256716445040426e-06,5.155937893423176779e-03,1.709227360173166399e-01,2.752302899837706374e-01,5.062091251446297624e-02,1.182256716040428881e-06,1.646103115406330752e-01,2.099404932060890475e-02,3.517395729581367786e-02
9.875567984904673387e-06,9.875568053237269168e-06,9.875568045781898618e-06,9.875567988818983737e-06,9.875568006351811886e-06,9.875568025954688608e-06,9.875568044569869009e-06,9.875567971897555828e-06,9.875567997223158243e-06,9.875568021677583882e-06,4.143210562640840117e-02,9.583901341496319226e-01,9.875567994969925242e-06,9.875568013536858647e-06,9.875567931001656558e-06,9.875567988165767175e-06,9.875568033311266317e-06,9.875567971889647929e-06,9.875567946821631622e-06,9.875567939773258709e-06
